Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Chromosome/scaffold name	Gene % GC content	Transcription start site (TSS)	Transcript length (including UTRs and CDS)	Gene name	Strand	Gene start (bp)	Gene end (bp)
ENSG00000171130	ENST00000495408	149571893	149576601	7	54.96	149571893	569	ATP6V0E2	1	149570057	149577784
ENSG00000171130	ENST00000490092	149571893	149576631	7	54.96	149571893	501	ATP6V0E2	1	149570057	149577784
ENSG00000106526	ENST00000478393	149941005	150020662	7	43.31	150020662	5697	ACTR3C	-1	149941005	150020814
ENSG00000106526	ENST00000252071	149944302	150000069	7	43.31	150000069	1218	ACTR3C	-1	149941005	150020814
ENSG00000106526	ENST00000477871	149983557	150020814	7	43.31	150020814	678	ACTR3C	-1	149941005	150020814
ENSG00000106526	ENST00000477367	149990401	150020252	7	43.31	150020252	502	ACTR3C	-1	149941005	150020814
ENSG00000106526	ENST00000539352	149944302	150020758	7	43.31	150020758	1280	ACTR3C	-1	149941005	150020814
ENSG00000127399	ENST00000471872	150019728	150023008	7	54.13	150019728	653	LRRC61	1	150019728	150035239
ENSG00000127399	ENST00000463441	150020305	150025875	7	54.13	150020305	667	LRRC61	1	150019728	150035239
ENSG00000127399	ENST00000323078	150020352	150035192	7	54.13	150020352	1684	LRRC61	1	150019728	150035239
ENSG00000127399	ENST00000359623	150020376	150035239	7	54.13	150020376	1877	LRRC61	1	150019728	150035239
ENSG00000127399	ENST00000493307	150020380	150034761	7	54.13	150020380	1456	LRRC61	1	150019728	150035239
ENSG00000188707	ENST00000343855	150026938	150029808	7	55.76	150026938	2871	ZBED6CL	1	150026938	150029808
ENSG00000106538	ENST00000478771	150035408	150038749	7	62.43	150038749	1905	RARRES2	-1	150035408	150038763
ENSG00000106538	ENST00000223271	150035408	150038763	7	62.43	150038763	740	RARRES2	-1	150035408	150038763
ENSG00000106538	ENST00000467793	150035426	150038751	7	62.43	150038751	583	RARRES2	-1	150035408	150038763
ENSG00000106538	ENST00000466675	150035447	150038732	7	62.43	150038732	1618	RARRES2	-1	150035408	150038763
ENSG00000106538	ENST00000482669	150035714	150038749	7	62.43	150038749	563	RARRES2	-1	150035408	150038763
ENSG00000214022	ENST00000519397	150065278	150068769	7	62.28	150065278	583	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000487455	150065318	150067133	7	62.28	150065318	464	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000479668	150065361	150071128	7	62.28	150065361	3182	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000466559	150065881	150069188	7	62.28	150065881	1022	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000489432	150065889	150070034	7	62.28	150065889	2058	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000475514	150065898	150069251	7	62.28	150065898	1192	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000473391	150065899	150067691	7	62.28	150065899	1064	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000482680	150065901	150068892	7	62.28	150065901	1029	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000488943	150065911	150069331	7	62.28	150065911	1262	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000495535	150065915	150067223	7	62.28	150065915	672	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000467980	150065929	150068721	7	62.28	150065929	899	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000469309	150065934	150067500	7	62.28	150065934	910	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000518514	150065960	150068631	7	62.28	150065960	478	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000522266	150065986	150068481	7	62.28	150065986	480	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000518462	150066469	150068646	7	62.28	150066469	621	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000486714	150066733	150068744	7	62.28	150066733	824	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000425389	150068253	150071128	7	62.28	150068253	2876	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000540729	150065369	150070210	7	62.28	150065369	2256	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000397281	150065879	150071133	7	62.28	150065879	3292	REPIN1	1	150065278	150071133
ENSG00000214022	ENST00000444957	150065879	150071133	7	62.28	150065879	2969	REPIN1	1	150065278	150071133
ENSG00000196456	ENST00000478789	150065879	150094003	7	54.51	150065879	635	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000483664	150076418	150107685	7	54.51	150076418	582	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000329630	150076424	150095719	7	54.51	150076424	2257	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000490973	150079784	150094067	7	54.51	150079784	675	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000486297	150079805	150107645	7	54.51	150079805	585	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000476489	150097790	150109558	7	54.51	150097790	2582	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000464630	150101574	150107636	7	54.51	150101574	576	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000480389	150101952	150107352	7	54.51	150101952	559	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000498682	150102234	150107337	7	54.51	150102234	1167	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000481877	150102530	150107451	7	54.51	150102530	521	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000491664	150102825	150105362	7	54.51	150102825	859	ZNF775	1	150065879	150109558
ENSG00000196456	ENST00000474836	150102862	150107687	7	54.51	150102862	571	ZNF775	1	150065879	150109558
ENSG00000171115	ENST00000307271	150147718	150176480	7	43.24	150147718	4184	GIMAP8	1	150147718	150176480
ENSG00000179144	ENST00000313543	150211918	150218161	7	35.94	150211918	1256	GIMAP7	1	150211918	150218161
ENSG00000133574	ENST00000255945	150264365	150271041	7	44.17	150264365	2058	GIMAP4	1	150264365	150271041
ENSG00000133574	ENST00000461940	150264457	150270602	7	44.17	150264457	1569	GIMAP4	1	150264365	150271041
ENSG00000133574	ENST00000494750	150264478	150270026	7	44.17	150264478	858	GIMAP4	1	150264365	150271041
ENSG00000133574	ENST00000478135	150264484	150269621	7	44.17	150264484	569	GIMAP4	1	150264365	150271041
ENSG00000133574	ENST00000479232	150264524	150269569	7	44.17	150264524	552	GIMAP4	1	150264365	150271041
ENSG00000133561	ENST00000328902	150322463	150329473	7	49.02	150329473	3440	GIMAP6	-1	150322463	150329473
ENSG00000133561	ENST00000493969	150324764	150329434	7	49.02	150329434	876	GIMAP6	-1	150322463	150329473
ENSG00000106560	ENST00000487388	150382785	150384606	7	44.17	150382785	556	GIMAP2	1	150382785	150390729
ENSG00000106560	ENST00000223293	150382788	150390729	7	44.17	150382788	1449	GIMAP2	1	150382785	150390729
ENSG00000106560	ENST00000474605	150382815	150386790	7	44.17	150382815	309	GIMAP2	1	150382785	150390729
ENSG00000213203	ENST00000307194	150413645	150421372	7	45.73	150413645	4420	GIMAP1	1	150413645	150421372
ENSG00000213203	ENST00000464461	150413694	150416604	7	45.73	150413694	560	GIMAP1	1	150413645	150421372
ENSG00000196329	ENST00000498181	150419341	150439470	7	43.79	150419341	571	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000358647	150434436	150441151	7	43.79	150434436	2291	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000479556	150434697	150440703	7	43.79	150434697	1524	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000476324	150434698	150440734	7	43.79	150434698	4782	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000466347	150434715	150447121	7	43.79	150434715	583	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000469272	150434740	150437592	7	43.79	150434740	545	GIMAP5	1	150419341	150447121
ENSG00000196329	ENST00000493304	150437323	150439605	7	43.79	150437323	653	GIMAP5	1	150419341	150447121
ENSG00000106565	ENST00000492607	150488373	150497440	7	51.68	150497440	1265	TMEM176B	-1	150488373	150498448
ENSG00000106565	ENST00000326442	150488375	150497452	7	51.68	150497452	1129	TMEM176B	-1	150488373	150498448
ENSG00000106565	ENST00000447204	150488375	150498448	7	51.68	150498448	1430	TMEM176B	-1	150488373	150498448
ENSG00000106565	ENST00000429904	150488389	150493820	7	51.68	150493820	1206	TMEM176B	-1	150488373	150498448
ENSG00000106565	ENST00000450753	150488390	150497455	7	51.68	150497455	1006	TMEM176B	-1	150488373	150498448
ENSG00000106565	ENST00000434545	150488380	150497621	7	51.68	150497621	1303	TMEM176B	-1	150488373	150498448
ENSG00000002933	ENST00000484928	150497491	150502197	7	57.57	150497491	1530	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000004103	150497631	150502208	7	57.57	150497631	1261	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000494349	150497876	150502206	7	57.57	150497876	1504	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000475710	150497886	150499377	7	57.57	150497886	925	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000461345	150498622	150502024	7	57.57	150498622	635	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000475536	150498783	150502206	7	57.57	150498783	827	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000468689	150498846	150500896	7	57.57	150498846	469	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000462826	150499144	150502202	7	57.57	150499144	2065	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000475007	150500307	150502201	7	57.57	150500307	862	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000481305	150500392	150502200	7	57.57	150500392	652	TMEM176A	1	150497491	150502208
ENSG00000002933	ENST00000474166	150500707	150501769	7	57.57	150500707	534	TMEM176A	1	150497491	150502208
ENSG00000002726	ENST00000493429	150521715	150558592	7	47.80	150521715	3135	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000467291	150523481	150558592	7	47.80	150523481	2857	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000460213	150549097	150554305	7	47.80	150549097	945	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000360937	150549565	150558592	7	47.80	150549565	2649	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000416793	150549603	150558377	7	47.80	150549603	2453	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000483043	150549607	150554570	7	47.80	150549607	1314	AOC1	1	150521715	150558592
ENSG00000002726	ENST00000480582	150555021	150558307	7	47.80	150555021	943	AOC1	1	150521715	150558592
ENSG00000055118	ENST00000330883	150642049	150652994	7	59.57	150652994	3267	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000262186	150642049	150675403	7	59.57	150675403	4286	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000532957	150646503	150675224	7	59.57	150675224	3374	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000473610	150646504	150652916	7	59.57	150652916	2782	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000461280	150646511	150652898	7	59.57	150652898	2430	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000392968	150642049	150657964	7	59.57	150657964	4717	KCNH2	-1	150642049	150675403
ENSG00000055118	ENST00000430723	150646522	150675014	7	59.57	150675014	3145	KCNH2	-1	150642049	150675403
ENSG00000164867	ENST00000297494	150688083	150711676	7	57.60	150688083	4388	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000461406	150688192	150711562	7	57.60	150688192	3644	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000484524	150690892	150701023	7	57.60	150690892	2537	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000467517	150690892	150701023	7	57.60	150690892	2377	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000460603	150698955	150700051	7	57.60	150698955	332	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000473057	150705962	150706658	7	57.60	150705962	441	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000475017	150706025	150709153	7	57.60	150706025	1143	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000468293	150707608	150710466	7	57.60	150707608	737	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000477227	150707621	150711377	7	57.60	150707621	1111	NOS3	1	150688083	150711676
ENSG00000164867	ENST00000475454	150709494	150710617	7	57.60	150709494	366	NOS3	1	150688083	150711676
ENSG00000181652	ENST00000498521	150709297	150709873	7	58.11	150709873	402	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000494791	150709302	150721586	7	58.11	150721586	4571	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000486407	150710326	150721552	7	58.11	150721552	2776	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000404733	150710383	150711392	7	58.11	150711392	689	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000476282	150710942	150712677	7	58.11	150712677	617	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000471797	150711959	150713084	7	58.11	150713084	368	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000464855	150712260	150715888	7	58.11	150715888	1794	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000469530	150712270	150713323	7	58.11	150713323	969	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000473698	150712297	150720307	7	58.11	150720307	1893	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000473409	150716924	150721586	7	58.11	150721586	1550	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000473134	150718005	150720603	7	58.11	150720603	646	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000466157	150718238	150721581	7	58.11	150721581	647	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000377974	150709335	150721586	7	58.11	150721586	4536	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000444312	150709335	150721586	7	58.11	150721586	3781	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000605938	150709335	150721586	7	58.11	150721586	4538	ATG9B	-1	150709297	150721586
ENSG00000181652	ENST00000605952	150717375	150721586	7	58.11	150721586	1099	ATG9B	-1	150709297	150721586
ENSG00000197150	ENST00000461373	150725510	150730929	7	57.04	150725510	537	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000358849	150725510	150744869	7	57.04	150725510	4683	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000482309	150725513	150742496	7	57.04	150725513	1994	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000488826	150725524	150730837	7	57.04	150725524	562	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000489192	150725525	150731638	7	57.04	150725525	762	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000471796	150725537	150730121	7	57.04	150725537	535	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000462605	150725537	150730329	7	57.04	150725537	560	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000466956	150725537	150731686	7	57.04	150725537	574	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000470645	150725537	150739117	7	57.04	150725537	1722	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000297504	150725537	150742649	7	57.04	150725537	2487	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000466514	150725537	150742649	7	57.04	150725537	2199	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000498578	150725549	150742650	7	57.04	150725549	2350	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000477719	150725551	150734611	7	57.04	150725551	1625	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000477092	150725554	150734657	7	57.04	150725554	1596	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000472698	150725560	150728713	7	57.04	150725560	524	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000488370	150725563	150730785	7	57.04	150725563	606	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000488551	150725563	150731634	7	57.04	150725563	552	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000469410	150725744	150730147	7	57.04	150725744	523	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000493338	150730017	150731684	7	57.04	150730017	694	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000491920	150732706	150734673	7	57.04	150732706	717	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000482899	150734775	150742649	7	57.04	150734775	3743	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000542328	150725537	150742496	7	57.04	150725537	1970	ABCB8	1	150725510	150744869
ENSG00000197150	ENST00000356058	150725549	150742649	7	57.04	150725549	2539	ABCB8	1	150725510	150744869
ENSG00000213199	ENST00000357922	150745379	150749840	7	63.56	150745379	2232	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000377904	150745605	150749841	7	63.56	150745605	2096	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000349064	150745775	150749840	7	63.56	150745775	1895	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000468325	150745854	150749840	7	63.56	150745854	1668	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000297512	150745973	150749841	7	63.56	150745973	1718	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000474135	150747165	150747951	7	63.56	150747165	563	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000485929	150748007	150749841	7	63.56	150748007	502	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000490540	150748300	150749843	7	63.56	150748300	520	ASIC3	1	150745379	150749843
ENSG00000213199	ENST00000498105	150748321	150749819	7	63.56	150748321	825	ASIC3	1	150745379	150749843
ENSG00000164885	ENST00000485972	150750899	150755617	7	58.08	150755617	1758	CDK5	-1	150750899	150755617
ENSG00000164885	ENST00000297518	150751096	150754935	7	58.08	150754935	783	CDK5	-1	150750899	150755617
ENSG00000164885	ENST00000487703	150752386	150754831	7	58.08	150754831	922	CDK5	-1	150750899	150755617
ENSG00000164885	ENST00000476691	150752576	150753447	7	58.08	150753447	726	CDK5	-1	150750899	150755617
ENSG00000164885	ENST00000469108	150753653	150754981	7	58.08	150754981	582	CDK5	-1	150750899	150755617
ENSG00000164889	ENST00000483786	150754297	150761831	7	59.83	150754297	571	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000466368	150755287	150759047	7	59.83	150755287	548	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000485713	150755299	150773613	7	59.83	150755299	4925	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000413384	150756657	150773614	7	59.83	150756657	4142	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000494125	150756678	150761784	7	59.83	150756678	782	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000490898	150757157	150761982	7	59.83	150757157	702	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000482950	150758304	150761778	7	59.83	150758304	500	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000463414	150758331	150761847	7	59.83	150758331	793	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000488420	150758676	150761448	7	59.83	150758676	610	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000392826	150759634	150773609	7	59.83	150759634	3947	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000461735	150759721	150773610	7	59.83	150759721	4387	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000469355	150767441	150768219	7	59.83	150767441	464	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000494298	150767604	150768254	7	59.83	150767604	496	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000480107	150767804	150768688	7	59.83	150767804	793	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000493040	150768564	150769223	7	59.83	150768564	556	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000460010	150768752	150771204	7	59.83	150768752	551	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000482697	150768816	150771172	7	59.83	150768816	383	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000472204	150769091	150772399	7	59.83	150769091	994	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000469467	150773070	150773611	7	59.83	150773070	442	SLC4A2	1	150754297	150773614
ENSG00000164889	ENST00000310317	150758338	150773609	7	59.83	150758338	3969	SLC4A2	1	150754297	150773614
ENSG00000164896	ENST00000489884	150773711	150777881	7	61.80	150777881	1751	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000465272	150773713	150774242	7	61.80	150774242	457	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000467237	150773713	150777583	7	61.80	150777583	3011	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000353841	150773713	150777929	7	61.80	150777929	1402	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000297532	150773713	150777931	7	61.80	150777931	1827	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000482571	150773713	150777949	7	61.80	150777949	1764	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000460980	150773716	150777953	7	61.80	150777953	1521	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000469237	150773725	150776415	7	61.80	150776415	1904	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000482806	150773733	150777877	7	61.80	150777877	1826	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000483953	150773742	150775998	7	61.80	150775998	1178	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000466855	150773803	150776466	7	61.80	150776466	1894	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000459800	150774078	150774599	7	61.80	150774599	449	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000478477	150774786	150777018	7	61.80	150777018	826	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000461979	150774859	150777933	7	61.80	150777933	720	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000478883	150774962	150776136	7	61.80	150776136	706	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000496663	150776585	150777916	7	61.80	150777916	818	FASTK	-1	150773711	150777953
ENSG00000164896	ENST00000540185	150773713	150777880	7	61.80	150777880	2475	FASTK	-1	150773711	150777953
ENSG00000164897	ENST00000297533	150778167	150780633	7	67.61	150780633	1353	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000392818	150778172	150780178	7	67.61	150780178	1563	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000462940	150778173	150779995	7	67.61	150779995	1549	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000482202	150778571	150780487	7	67.61	150780487	899	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000476627	150778583	150780319	7	67.61	150780319	882	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000488752	150778865	150780211	7	67.61	150780211	584	TMUB1	-1	150778167	150780633
ENSG00000164897	ENST00000492838	150778921	150780068	7	67.61	150780068	550	TMUB1	-1	150778167	150780633
ENSG00000133612	ENST00000490097	150782918	150814863	7	57.73	150782918	604	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000463381	150782954	150841521	7	57.73	150782954	2730	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000473312	150783829	150820722	7	57.73	150783829	2039	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000479901	150783829	150820723	7	57.73	150783829	1881	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000397238	150783829	150841519	7	57.73	150783829	3225	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000469901	150784154	150815365	7	57.73	150784154	582	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000476375	150786799	150815431	7	57.73	150786799	1019	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000492234	150809271	150815420	7	57.73	150809271	560	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000335367	150811765	150820725	7	57.73	150811765	2675	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000473140	150813394	150814769	7	57.73	150813394	624	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000490839	150814479	150815249	7	57.73	150814479	592	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000467724	150814841	150819965	7	57.73	150814841	826	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000468796	150815296	150819880	7	57.73	150815296	540	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000480106	150815355	150817230	7	57.73	150815355	393	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000498559	150815381	150820963	7	57.73	150815381	581	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000486946	150816284	150817820	7	57.73	150816284	431	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000475145	150817103	150820937	7	57.73	150817103	413	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000463179	150817158	150818120	7	57.73	150817158	589	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000485904	150820709	150835373	7	57.73	150820709	683	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000494808	150825420	150831621	7	57.73	150825420	487	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000478320	150825664	150835203	7	57.73	150825664	664	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000483971	150825683	150828373	7	57.73	150825683	304	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000461065	150831512	150841523	7	57.73	150831512	1707	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000467250	150831569	150833647	7	57.73	150831569	422	AGAP3	1	150782918	150841523
ENSG00000133612	ENST00000473633	150836655	150841519	7	57.73	150836655	3751	AGAP3	1	150782918	150841523
ENSG00000164900	ENST00000297537	150845676	150864635	7	47.13	150864635	1092	GBX1	-1	150845676	150871832
ENSG00000164900	ENST00000475831	150846864	150871832	7	47.13	150871832	556	GBX1	-1	150845676	150871832
ENSG00000146926	ENST00000275838	150872785	150884478	7	53.70	150884478	1820	ASB10	-1	150872785	150884919
ENSG00000146926	ENST00000377867	150872785	150884919	7	53.70	150884919	1738	ASB10	-1	150872785	150884919
ENSG00000146926	ENST00000420175	150872789	150884242	7	53.70	150884242	1694	ASB10	-1	150872785	150884919
ENSG00000146926	ENST00000415615	150883732	150884865	7	53.70	150884865	779	ASB10	-1	150872785	150884919
ENSG00000146926	ENST00000422024	150872785	150884478	7	53.70	150884478	1934	ASB10	-1	150872785	150884919
ENSG00000146926	ENST00000434669	150872785	150884478	7	53.70	150884478	1820	ASB10	-1	150872785	150884919
ENSG00000033050	ENST00000222388	150904923	150924252	7	49.19	150924252	2185	ABCF2	-1	150904923	150924316
ENSG00000033050	ENST00000287844	150909576	150924316	7	49.19	150924316	3546	ABCF2	-1	150904923	150924316
ENSG00000033050	ENST00000473874	150915246	150919070	7	49.19	150919070	648	ABCF2	-1	150904923	150924316
ENSG00000033050	ENST00000468073	150918722	150923712	7	49.19	150923712	1031	ABCF2	-1	150904923	150924316
ENSG00000033050	ENST00000441774	150920766	150924121	7	49.19	150924121	941	ABCF2	-1	150904923	150924316
ENSG00000033050	ENST00000477252	150923559	150924044	7	49.19	150924044	249	ABCF2	-1	150904923	150924316
ENSG00000033100	ENST00000482173	150929575	150932355	7	56.84	150929575	548	CHPF2	1	150929575	150935908
ENSG00000033100	ENST00000495645	150929575	150935905	7	56.84	150929575	2709	CHPF2	1	150929575	150935908
ENSG00000033100	ENST00000035307	150929585	150935908	7	56.84	150929585	3973	CHPF2	1	150929575	150935908
ENSG00000033100	ENST00000465601	150932537	150934679	7	56.84	150932537	782	CHPF2	1	150929575	150935908
ENSG00000082014	ENST00000496530	150935850	150936556	7	56.14	150936556	468	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000262188	150936059	150946059	7	56.14	150946059	1993	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000392811	150936059	150974538	7	56.14	150974538	2018	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000469154	150936060	150972338	7	56.14	150972338	2415	SMARCD3	-1	150935850	150974982
ENSG00000082014	ENST00000472789	150936067	150937294	7	56.14	150937294	863	SMARCD3	-1	150935850	150974982
